,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,Contract,TotalCharges,Churn
5712,Female,0,No,No,23,Yes,No,Month-to-month,470.6,No
5713,Male,1,No,No,49,Yes,Yes,Two year,4060.9,No
5714,Female,0,Yes,Yes,4,Yes,Yes,Month-to-month,384.5,Yes
5715,Male,0,No,No,32,Yes,Yes,Month-to-month,3432.9,Yes
5716,Male,0,No,Yes,2,Yes,No,Month-to-month,108.65,No
5717,Male,1,Yes,No,69,No,No phone service,Two year,3952.65,No
5718,Male,0,No,No,6,Yes,No,Month-to-month,463.05,Yes
5719,Female,0,Yes,Yes,24,Yes,No,Two year,494.05,No
5720,Female,0,No,No,32,Yes,Yes,One year,3416.85,No
5721,Female,0,No,No,27,Yes,No,Two year,1498.65,No
5722,Female,1,Yes,No,27,Yes,Yes,Month-to-month,2867.75,Yes
5723,Male,0,No,No,58,Yes,Yes,Month-to-month,4807.35,No
5724,Male,0,No,No,1,Yes,No,Month-to-month,71.35,Yes
5725,Female,0,Yes,Yes,18,Yes,Yes,Two year,471.35,No
5726,Female,0,Yes,Yes,47,Yes,No,Two year,1041.8,No
5727,Female,0,Yes,Yes,70,Yes,Yes,Two year,7689.8,No
5728,Female,0,No,No,13,Yes,Yes,Month-to-month,1132.35,Yes
5729,Female,0,Yes,Yes,36,Yes,No,Month-to-month,1815.0,No
5730,Male,0,No,No,67,Yes,No,Two year,1311.3,No
5731,Female,0,No,No,10,Yes,No,Month-to-month,199.45,No
5732,Male,1,No,No,19,Yes,No,Month-to-month,1637.3,No
5733,Female,0,Yes,Yes,71,Yes,No,Two year,1326.35,No
5734,Male,0,Yes,Yes,72,Yes,Yes,Two year,6376.55,No
5735,Female,0,Yes,Yes,48,Yes,No,Two year,935.9,No
5736,Male,0,No,No,1,Yes,No,Month-to-month,20.05,No
5737,Male,0,Yes,Yes,18,Yes,No,Month-to-month,1611.15,No
5738,Male,0,No,No,1,Yes,No,Month-to-month,20.6,Yes
5739,Male,1,Yes,No,67,Yes,Yes,Two year,6989.7,No
5740,Male,0,Yes,Yes,69,No,No phone service,Two year,2779.5,No
5741,Male,0,No,No,19,Yes,Yes,Month-to-month,1931.75,Yes
5742,Male,1,Yes,No,72,Yes,Yes,Two year,8331.95,No
5743,Female,1,No,No,38,Yes,No,Two year,735.9,No
5744,Male,1,Yes,No,40,Yes,No,One year,2283.3,No
5745,Female,0,Yes,Yes,61,Yes,Yes,Two year,1445.2,No
5746,Female,0,No,No,10,Yes,Yes,Month-to-month,818.05,Yes
5747,Male,0,Yes,No,32,Yes,Yes,One year,2333.05,No
5748,Female,0,No,No,21,Yes,Yes,Month-to-month,1992.55,No
5749,Female,1,No,No,59,Yes,Yes,One year,5890.0,No
5750,Female,1,Yes,No,13,Yes,No,Month-to-month,916.75,Yes
5751,Female,0,No,No,47,Yes,No,Two year,1029.8,No
5752,Male,0,Yes,Yes,69,Yes,Yes,Two year,1796.55,No
5753,Male,0,No,No,2,Yes,No,Month-to-month,33.7,No
5754,Female,0,Yes,Yes,22,Yes,No,Month-to-month,454.05,No
5755,Male,1,Yes,No,15,Yes,Yes,Month-to-month,1392.25,No
5756,Female,0,No,No,53,Yes,No,Two year,1049.6,No
5757,Female,1,Yes,No,28,Yes,Yes,Month-to-month,734.6,No
5758,Male,0,No,No,22,Yes,No,One year,475.1,No
5759,Female,0,No,No,1,Yes,No,Month-to-month,70.15,Yes
5760,Male,1,Yes,No,16,Yes,No,Month-to-month,1540.05,No
5761,Female,0,Yes,Yes,48,No,No phone service,Two year,1978.65,No
5762,Male,1,Yes,No,30,Yes,Yes,Month-to-month,3181.8,No
5763,Female,0,No,No,3,Yes,No,Month-to-month,229.7,No
5764,Male,1,No,No,57,Yes,Yes,Two year,5625.55,No
5765,Female,1,Yes,No,68,Yes,Yes,One year,6581.9,Yes
5766,Female,0,Yes,No,23,Yes,No,One year,1347.15,No
5767,Female,0,Yes,No,65,Yes,No,Two year,3808.2,No
5768,Male,0,Yes,No,44,Yes,No,One year,3974.15,No
5769,Female,0,Yes,Yes,71,Yes,Yes,Two year,7661.8,No
5770,Female,0,Yes,No,37,Yes,Yes,One year,2479.25,No
5771,Female,0,No,No,12,Yes,No,Month-to-month,266.6,No
5772,Male,0,Yes,Yes,69,Yes,Yes,Two year,5601.4,No
5773,Female,0,No,No,35,Yes,No,Month-to-month,1982.6,No
5774,Male,0,No,No,5,Yes,No,Month-to-month,339.9,No
5775,Male,0,Yes,Yes,58,Yes,Yes,Two year,4828.05,No
5776,Male,0,Yes,No,72,Yes,Yes,Two year,5980.55,No
5777,Male,0,Yes,No,72,Yes,Yes,Two year,4808.7,No
5778,Female,0,No,No,1,Yes,No,Month-to-month,20.3,No
5779,Female,0,No,No,39,Yes,No,One year,3692.85,Yes
5780,Male,0,Yes,Yes,53,Yes,No,One year,1068.15,No
5781,Female,0,No,No,27,Yes,No,Month-to-month,2383.6,No
5782,Female,1,No,No,1,Yes,No,Month-to-month,69.65,Yes
5783,Female,1,No,No,1,Yes,No,Month-to-month,89.3,Yes
5784,Female,0,Yes,No,18,Yes,No,Month-to-month,1438.05,No
5785,Male,0,Yes,Yes,46,Yes,No,Two year,917.45,No
5786,Female,0,Yes,No,72,Yes,Yes,Two year,6096.45,No
5787,Female,0,No,No,36,Yes,No,Month-to-month,3078.1,Yes
5788,Female,0,Yes,No,4,No,No phone service,Month-to-month,99.95,No
5789,Female,0,No,No,25,Yes,No,Two year,475.2,No
5790,Female,0,Yes,Yes,40,No,No phone service,Month-to-month,2036.55,No
5791,Male,0,Yes,No,63,Yes,Yes,Month-to-month,6444.05,No
5792,Female,1,No,No,15,Yes,No,Month-to-month,1426.75,Yes
5793,Male,0,No,No,14,Yes,Yes,Month-to-month,767.55,No
5794,Male,1,Yes,No,72,Yes,Yes,Two year,7932.5,No
5795,Male,0,No,No,39,Yes,Yes,Month-to-month,4040.65,No
5796,Female,0,Yes,Yes,47,No,No phone service,Two year,2768.65,No
5797,Male,0,Yes,No,19,Yes,Yes,Month-to-month,1672.35,No
5798,Female,0,No,No,5,Yes,Yes,Month-to-month,474.8,Yes
5799,Female,0,No,No,13,No,No phone service,Month-to-month,446.1,Yes
5800,Female,0,No,No,17,Yes,Yes,Month-to-month,1345.65,No
5801,Male,1,Yes,No,34,Yes,Yes,Month-to-month,2425.4,No
5802,Female,0,No,No,42,Yes,No,Month-to-month,2077.95,No
5803,Male,0,Yes,No,5,Yes,Yes,Month-to-month,416.3,Yes
5804,Female,0,Yes,Yes,71,Yes,Yes,Two year,1663.5,No
5805,Male,1,Yes,No,19,Yes,No,Month-to-month,1286.05,No
5806,Female,0,No,Yes,2,Yes,No,Month-to-month,35.85,Yes
5807,Male,0,No,No,57,Yes,No,Two year,1094.35,No
5808,Male,0,Yes,No,72,Yes,Yes,Two year,7719.5,No
5809,Female,0,No,No,6,Yes,No,Month-to-month,514.6,No
5810,Female,0,Yes,Yes,17,Yes,Yes,Month-to-month,1451.6,Yes
5811,Male,0,Yes,No,61,Yes,Yes,Two year,4932.5,No
5812,Male,0,Yes,Yes,1,Yes,No,Month-to-month,71.0,Yes
5813,Male,0,Yes,Yes,48,Yes,Yes,Two year,5443.65,No
5814,Male,0,No,No,16,Yes,No,Month-to-month,330.25,No
5815,Male,1,No,No,9,Yes,Yes,Month-to-month,746.5,Yes
5816,Female,0,No,No,3,Yes,No,Month-to-month,122.7,No
5817,Male,0,No,Yes,1,Yes,No,Month-to-month,44.4,Yes
5818,Male,0,No,No,65,Yes,Yes,Two year,6631.85,No
5819,Female,0,Yes,Yes,70,Yes,Yes,Two year,8250.0,No
5820,Male,0,Yes,No,60,Yes,No,One year,3561.15,No
5821,Female,0,Yes,No,69,Yes,Yes,One year,1763.55,No
5822,Female,1,No,No,35,Yes,No,Month-to-month,2419.0,No
5823,Female,0,No,No,22,Yes,No,Month-to-month,470.2,No
5824,Male,0,Yes,Yes,66,Yes,Yes,Two year,5234.95,No
5825,Male,1,Yes,No,1,Yes,No,Month-to-month,70.3,Yes
5826,Female,0,Yes,No,1,Yes,No,Month-to-month,79.35,Yes
5827,Male,0,Yes,Yes,34,Yes,Yes,Month-to-month,3097.0,No
5828,Female,0,Yes,Yes,72,Yes,Yes,Two year,1709.1,No
5829,Male,0,Yes,Yes,31,No,No phone service,One year,1848.8,No
5830,Male,0,No,Yes,30,Yes,Yes,One year,723.3,No
5831,Female,0,No,No,9,Yes,No,Month-to-month,809.75,Yes
5832,Male,0,Yes,Yes,20,Yes,No,Month-to-month,1470.95,Yes
5833,Male,1,Yes,No,19,No,No phone service,Month-to-month,577.15,No
5834,Female,0,Yes,No,65,Yes,Yes,Month-to-month,6914.95,No
5835,Female,0,Yes,Yes,30,Yes,No,Two year,602.9,No
5836,Male,0,No,No,6,Yes,No,One year,124.4,No
5837,Female,0,No,No,2,No,No phone service,Month-to-month,96.8,No
5838,Male,0,Yes,Yes,53,Yes,Yes,Month-to-month,3827.9,No
5839,Male,1,Yes,No,7,Yes,Yes,Month-to-month,533.05,No
5840,Female,0,Yes,Yes,61,Yes,No,One year,2961.4,No
5841,Male,1,No,No,70,No,No phone service,One year,3264.45,Yes
5842,Female,0,No,No,13,Yes,Yes,Month-to-month,995.35,No
5843,Male,1,Yes,No,35,Yes,Yes,One year,2815.25,No
5844,Female,0,Yes,No,2,Yes,No,Month-to-month,154.8,No
5845,Female,0,No,No,3,Yes,Yes,Month-to-month,246.3,Yes
5846,Female,0,No,No,3,Yes,Yes,Month-to-month,257.6,No
5847,Female,0,No,No,62,Yes,Yes,One year,5757.2,No
5848,Male,0,Yes,Yes,72,Yes,Yes,Two year,7517.7,No
5849,Male,0,Yes,No,63,Yes,No,Two year,1234.8,No
5850,Male,1,No,No,20,Yes,No,Month-to-month,1389.2,Yes
5851,Female,1,No,No,35,Yes,Yes,One year,3836.3,No
5852,Male,1,Yes,No,21,Yes,No,Month-to-month,1474.75,Yes
5853,Male,0,Yes,No,62,Yes,Yes,One year,6001.45,No
5854,Female,0,No,No,15,Yes,Yes,Month-to-month,720.1,No
5855,Female,0,No,No,55,Yes,No,Month-to-month,2832.75,No
5856,Female,0,No,No,11,Yes,No,Month-to-month,472.25,No
5857,Female,0,Yes,Yes,17,Yes,Yes,Month-to-month,1460.65,Yes
5858,Female,0,No,No,61,Yes,No,One year,1336.35,No
5859,Female,0,Yes,No,71,Yes,Yes,Two year,6388.65,No
5860,Female,0,No,No,2,Yes,No,Month-to-month,153.05,Yes
5861,Male,0,No,No,35,Yes,No,Two year,677.9,No
5862,Female,0,No,No,17,Yes,No,Month-to-month,1165.6,No
5863,Female,0,No,No,21,Yes,Yes,Month-to-month,2119.5,Yes
5864,Female,0,Yes,No,47,Yes,No,Two year,921.55,No
5865,Female,0,Yes,No,3,Yes,No,Month-to-month,72.0,No
5866,Male,0,No,No,3,Yes,No,Month-to-month,68.35,No
5867,Male,1,Yes,No,44,Yes,No,Two year,847.25,No
5868,Female,0,No,No,1,Yes,No,Month-to-month,44.0,No
5869,Female,0,Yes,Yes,44,Yes,Yes,One year,4295.35,No
5870,Male,0,Yes,Yes,5,Yes,Yes,Month-to-month,135.0,Yes
5871,Male,0,No,No,24,Yes,Yes,Month-to-month,1400.55,Yes
5872,Female,0,No,Yes,1,Yes,No,Month-to-month,69.65,Yes
5873,Female,0,No,No,18,Yes,No,Month-to-month,1380.4,No
5874,Female,0,No,No,10,Yes,Yes,Month-to-month,1060.2,Yes
5875,Female,0,Yes,No,65,Yes,No,Two year,4386.2,No
5876,Female,1,No,No,1,Yes,No,Month-to-month,86.0,Yes
5877,Female,0,No,No,53,Yes,Yes,One year,5785.5,Yes
5878,Male,0,No,No,3,Yes,No,One year,52.05,No
5879,Male,0,Yes,No,33,Yes,No,Two year,2018.4,No
5880,Male,0,No,No,3,No,No phone service,Month-to-month,79.45,Yes
5881,Female,0,No,No,34,Yes,No,One year,2727.3,No
5882,Female,0,Yes,Yes,14,Yes,No,Two year,263.65,No
5883,Female,0,No,No,13,Yes,No,Month-to-month,275.4,No
5884,Male,1,Yes,No,46,No,No phone service,One year,2816.65,Yes
5885,Male,0,Yes,Yes,23,Yes,Yes,One year,538.5,No
5886,Female,0,Yes,Yes,47,Yes,No,Two year,948.9,No
5887,Male,0,No,Yes,17,Yes,No,Month-to-month,846.8,No
5888,Female,0,Yes,Yes,49,Yes,Yes,Month-to-month,4783.5,Yes
5889,Male,1,Yes,No,59,No,No phone service,Month-to-month,2997.45,No
5890,Female,0,No,No,69,Yes,Yes,Two year,5897.4,No
5891,Male,0,No,No,11,No,No phone service,One year,470.6,Yes
5892,Male,0,No,No,10,Yes,No,Month-to-month,524.5,No
5893,Male,0,Yes,Yes,12,Yes,Yes,Two year,269.65,No
5894,Male,0,No,No,45,Yes,Yes,Month-to-month,4740.0,Yes
5895,Female,0,Yes,Yes,39,Yes,No,Month-to-month,2341.5,No
5896,Male,1,Yes,No,71,Yes,Yes,Two year,1789.65,No
5897,Male,0,Yes,Yes,71,Yes,Yes,Two year,1626.4,No
5898,Female,0,Yes,Yes,33,Yes,Yes,One year,800.3,No
5899,Male,1,No,No,67,Yes,Yes,Month-to-month,5060.85,No
5900,Male,0,Yes,Yes,37,No,No phone service,Month-to-month,1448.8,Yes
5901,Male,0,Yes,Yes,49,Yes,Yes,Month-to-month,4254.85,Yes
5902,Female,0,Yes,No,9,Yes,No,Month-to-month,466.6,No
5903,Male,0,Yes,No,52,Yes,Yes,Two year,4627.8,No
5904,Female,0,No,No,70,Yes,Yes,One year,6838.6,No
5905,Male,0,No,No,1,Yes,No,Month-to-month,85.0,No
5906,Female,1,No,No,14,Yes,Yes,Month-to-month,1101.85,Yes
5907,Male,0,No,No,1,Yes,No,Month-to-month,44.3,No
5908,Male,0,No,No,1,Yes,No,Month-to-month,20.2,Yes
5909,Female,0,No,No,52,Yes,Yes,One year,4297.6,No
5910,Male,0,No,No,6,Yes,No,Month-to-month,414.1,No
5911,Male,0,Yes,No,7,No,No phone service,Month-to-month,256.6,No
5912,Female,1,No,No,47,Yes,Yes,Month-to-month,3969.35,Yes
5913,Female,0,No,No,26,Yes,No,One year,2274.1,No
5914,Male,0,Yes,Yes,25,Yes,No,Month-to-month,1296.8,No
5915,Male,0,No,No,69,Yes,No,Two year,1268.85,No
5916,Female,0,No,No,72,Yes,Yes,Two year,8192.6,No
5917,Male,0,No,No,4,Yes,No,Month-to-month,59.25,No
5918,Male,0,Yes,Yes,59,Yes,No,Two year,1147.85,No
5919,Male,0,No,No,67,Yes,No,Two year,4361.55,No
5920,Female,1,No,No,26,Yes,No,Month-to-month,2006.1,No
5921,Female,0,No,No,27,Yes,No,One year,2078.95,No
5922,Male,0,Yes,Yes,72,Yes,Yes,Two year,7609.75,No
5923,Female,0,No,No,6,Yes,No,Month-to-month,487.05,No
5924,Male,0,Yes,Yes,62,Yes,No,Two year,1218.45,No
5925,Male,0,No,No,20,Yes,Yes,One year,1416.2,No
5926,Male,0,No,No,6,Yes,No,Month-to-month,483.3,No
5927,Male,0,No,No,51,Yes,Yes,Two year,1234.6,No
5928,Female,0,Yes,Yes,61,Yes,No,Two year,1311.6,No
5929,Male,1,Yes,No,62,Yes,Yes,Month-to-month,5618.3,No
5930,Female,0,No,No,72,Yes,Yes,Two year,6185.15,No
5931,Male,1,Yes,No,13,Yes,No,Month-to-month,1237.85,Yes
5932,Male,0,Yes,No,5,Yes,No,Month-to-month,498.1,Yes
5933,Male,1,No,No,3,Yes,Yes,Month-to-month,294.45,Yes
5934,Female,1,Yes,No,26,Yes,Yes,Month-to-month,2381.55,Yes
5935,Male,1,No,No,13,Yes,No,Month-to-month,788.35,No
5936,Female,0,Yes,Yes,38,Yes,No,Two year,756.4,No
5937,Female,1,Yes,No,8,Yes,Yes,Month-to-month,613.4,Yes
5938,Male,1,Yes,Yes,34,Yes,Yes,Month-to-month,3625.2,No
5939,Male,0,No,No,18,No,No phone service,Month-to-month,550.35,No
5940,Male,0,Yes,Yes,56,Yes,No,One year,4793.8,No
5941,Female,0,No,No,36,No,No phone service,Month-to-month,1267.2,No
5942,Female,0,Yes,No,9,No,No phone service,Month-to-month,442.2,Yes
5943,Male,0,No,No,1,Yes,No,Month-to-month,84.85,Yes
5944,Male,0,No,No,12,Yes,No,Month-to-month,654.85,Yes
5945,Female,1,Yes,Yes,57,Yes,No,Month-to-month,5567.45,No
5946,Female,0,No,No,42,Yes,No,One year,3160.55,Yes
5947,Female,0,Yes,Yes,33,Yes,Yes,Two year,740.3,Yes
5948,Male,0,Yes,No,70,Yes,No,Two year,5706.2,No
5949,Female,0,No,No,68,No,No phone service,Month-to-month,3085.35,No
5950,Male,0,No,Yes,1,No,No phone service,Month-to-month,24.7,No
5951,Female,0,No,No,37,Yes,Yes,Month-to-month,3541.4,No
5952,Female,0,No,Yes,4,Yes,Yes,Month-to-month,84.2,No
5953,Male,0,No,No,1,Yes,No,Month-to-month,50.7,No
5954,Male,0,No,No,20,No,No phone service,Month-to-month,1165.55,No
5955,Male,0,Yes,Yes,72,Yes,No,Two year,4855.35,No
5956,Female,0,No,No,31,Yes,Yes,Month-to-month,2806.9,Yes
5957,Male,1,Yes,No,18,Yes,No,Month-to-month,1422.65,Yes
5958,Male,0,Yes,No,11,Yes,No,Month-to-month,608.15,No
5959,Female,0,Yes,Yes,33,Yes,No,Two year,641.35,No
5960,Female,1,No,No,62,Yes,Yes,One year,4959.15,No
5961,Female,0,No,No,1,No,No phone service,Month-to-month,35.9,No
5962,Male,0,Yes,No,16,Yes,No,Month-to-month,1321.3,No
5963,Male,0,Yes,Yes,22,Yes,Yes,One year,1663.75,No
5964,Female,0,Yes,Yes,49,Yes,No,Month-to-month,3024.15,No
5965,Male,0,Yes,Yes,36,Yes,No,One year,2188.5,No
5966,Male,0,Yes,No,42,Yes,Yes,Month-to-month,4138.05,Yes
5967,Male,1,No,No,4,No,No phone service,Month-to-month,102.5,Yes
5968,Female,0,No,No,12,Yes,Yes,One year,872.65,Yes
5969,Female,0,No,No,31,Yes,No,Month-to-month,2724.25,No
5970,Male,0,Yes,No,5,Yes,Yes,Month-to-month,413.25,No
5971,Male,0,Yes,Yes,66,Yes,No,Two year,1374.2,No
5972,Female,1,No,No,15,Yes,Yes,Month-to-month,757.1,Yes
5973,Male,0,No,No,64,Yes,Yes,Two year,6692.65,No
5974,Male,0,Yes,Yes,10,Yes,No,Month-to-month,218.5,No
5975,Male,0,Yes,Yes,7,Yes,No,Month-to-month,608.8,Yes
5976,Male,0,No,No,29,No,No phone service,Month-to-month,1004.75,No
5977,Male,0,No,No,57,Yes,No,Two year,1125.6,No
5978,Female,0,No,No,46,Yes,Yes,Month-to-month,3847.6,No
5979,Male,0,No,No,53,Yes,No,Two year,978.0,No
5980,Female,0,No,No,17,Yes,No,One year,1387.35,No
5981,Female,0,Yes,Yes,38,Yes,No,Two year,746.05,No
5982,Male,0,No,No,15,Yes,No,One year,304.6,No
5983,Female,0,No,No,22,No,No phone service,Month-to-month,1098.85,No
5984,Male,0,Yes,No,14,Yes,Yes,Month-to-month,1139.2,Yes
5985,Female,0,Yes,No,57,Yes,Yes,One year,4368.95,No
5986,Male,1,No,No,11,Yes,No,Month-to-month,827.7,No
5987,Female,0,Yes,Yes,1,Yes,No,Two year,20.35,No
5988,Male,0,Yes,Yes,12,Yes,No,Two year,262.05,No
5989,Male,1,Yes,No,3,Yes,Yes,Month-to-month,279.55,Yes
5990,Male,0,No,Yes,36,Yes,No,Month-to-month,3512.5,No
5991,Male,0,No,No,16,Yes,No,Month-to-month,1483.25,Yes
5992,Male,0,Yes,Yes,65,Yes,Yes,One year,4653.85,Yes
5993,Male,0,No,No,2,Yes,No,Month-to-month,151.75,No
5994,Female,0,No,No,42,Yes,Yes,Month-to-month,4400.75,Yes
5995,Male,0,Yes,Yes,72,Yes,No,Two year,8033.1,No
5996,Male,0,No,No,62,Yes,No,Two year,1253.65,No
5997,Female,0,No,No,6,Yes,Yes,Month-to-month,552.65,No
5998,Male,0,Yes,No,48,Yes,No,Two year,1036.0,No
5999,Male,0,No,No,35,Yes,Yes,Two year,4025.5,No
6000,Male,0,No,Yes,52,Yes,No,One year,928.4,No
6001,Female,0,No,No,1,No,No phone service,Month-to-month,24.9,No
6002,Male,0,Yes,No,6,Yes,Yes,Month-to-month,460.25,Yes
6003,Female,0,Yes,No,71,Yes,Yes,Two year,6506.15,No
6004,Female,0,Yes,Yes,67,Yes,No,One year,5598.3,No
6005,Male,1,No,No,60,Yes,Yes,One year,4374.55,No
6006,Male,0,Yes,Yes,23,No,No phone service,Month-to-month,678.75,No
6007,Male,0,No,Yes,39,No,No phone service,One year,2191.7,No
6008,Male,0,Yes,Yes,15,Yes,No,One year,239.75,No
6009,Male,1,Yes,No,53,Yes,Yes,Month-to-month,5485.5,Yes
6010,Male,0,Yes,Yes,24,Yes,Yes,Two year,609.05,No
6011,Female,0,Yes,Yes,37,Yes,No,Month-to-month,683.75,No
6012,Female,0,Yes,Yes,5,Yes,No,Month-to-month,404.2,Yes
6013,Female,1,Yes,No,50,Yes,Yes,One year,5189.75,No
6014,Female,0,No,No,54,Yes,No,One year,5060.9,No
6015,Female,0,No,No,3,Yes,No,Month-to-month,233.65,No
6016,Male,0,No,No,68,Yes,Yes,One year,7176.55,Yes
6017,Male,0,No,No,5,Yes,No,Month-to-month,291.45,No
6018,Male,0,No,No,33,Yes,No,Two year,689.75,No
6019,Female,0,No,No,41,Yes,Yes,One year,3263.9,No
6020,Female,0,Yes,Yes,34,No,No phone service,One year,1993.2,No
6021,Female,0,Yes,Yes,13,Yes,No,Month-to-month,254.5,No
6022,Female,0,No,No,20,Yes,No,Month-to-month,347.65,No
6023,Female,1,No,No,51,Yes,No,Two year,967.9,No
6024,Female,0,Yes,No,3,Yes,Yes,Month-to-month,242.95,Yes
6025,Female,0,No,Yes,41,Yes,No,Month-to-month,1841.9,No
6026,Female,0,No,No,13,Yes,No,Month-to-month,232.1,No
6027,Male,0,Yes,Yes,35,Yes,Yes,Two year,809.25,No
6028,Male,0,Yes,No,12,Yes,No,Month-to-month,866.45,Yes
6029,Male,0,No,No,4,Yes,No,Month-to-month,360.55,No
6030,Female,0,No,No,43,No,No phone service,Month-to-month,2076.2,Yes
6031,Female,1,Yes,Yes,12,No,No phone service,Month-to-month,355.9,No
6032,Male,1,Yes,No,68,Yes,Yes,Month-to-month,7299.65,Yes
6033,Male,1,No,No,25,Yes,Yes,Month-to-month,2291.2,Yes
6034,Female,0,No,No,7,Yes,No,One year,129.15,No
6035,Male,1,Yes,No,66,Yes,Yes,One year,7491.75,Yes
6036,Female,0,Yes,No,53,Yes,No,One year,5835.5,No
6037,Male,1,No,No,63,Yes,Yes,Month-to-month,7031.45,No
6038,Female,0,Yes,Yes,70,Yes,Yes,Two year,7723.9,Yes
6039,Male,1,Yes,No,27,No,No phone service,Month-to-month,1032.0,Yes
6040,Female,0,No,No,1,Yes,No,Month-to-month,70.75,Yes
6041,Female,0,No,No,5,Yes,No,Month-to-month,109.6,No
6042,Female,1,Yes,No,37,Yes,No,One year,727.8,No
6043,Male,0,No,No,3,No,No phone service,Month-to-month,130.75,Yes
6044,Female,0,No,Yes,12,Yes,Yes,Month-to-month,893.0,No
6045,Female,0,Yes,Yes,38,Yes,No,One year,763.1,No
6046,Female,0,No,No,9,Yes,No,Month-to-month,781.4,No
6047,Male,0,Yes,No,13,Yes,Yes,Month-to-month,902.25,No
6048,Male,1,Yes,No,29,Yes,Yes,Month-to-month,2653.65,Yes
6049,Female,0,Yes,Yes,47,Yes,No,Two year,1016.7,No
6050,Male,0,Yes,No,61,Yes,Yes,Month-to-month,5943.65,No
6051,Male,0,No,No,16,Yes,No,Month-to-month,275.7,No
6052,Female,0,Yes,Yes,41,Yes,No,Two year,3126.45,No
6053,Female,0,No,Yes,43,Yes,Yes,Two year,1070.15,No
6054,Female,0,Yes,Yes,36,Yes,Yes,Month-to-month,3457.9,Yes
6055,Female,0,No,No,6,Yes,No,Month-to-month,340.4,No
6056,Female,0,No,No,58,Yes,Yes,One year,4299.2,No
6057,Male,0,No,No,19,Yes,No,Month-to-month,1093.2,No
6058,Male,0,Yes,No,11,Yes,No,Month-to-month,521.9,No
6059,Female,0,No,No,39,No,No phone service,One year,1630.4,No
6060,Female,1,No,No,8,Yes,No,Month-to-month,713.6,No
6061,Female,0,No,Yes,26,Yes,Yes,Month-to-month,1265.65,No
6062,Female,1,No,No,53,Yes,No,Month-to-month,4003.85,No
6063,Female,0,Yes,Yes,70,Yes,No,Two year,1401.4,No
6064,Male,0,No,No,1,No,No phone service,Month-to-month,45.3,Yes
6065,Male,0,No,No,59,Yes,Yes,Two year,1510.5,No
6066,Male,0,No,No,2,Yes,No,Month-to-month,178.1,Yes
6067,Male,0,No,No,7,No,No phone service,One year,264.8,No
6068,Female,0,No,Yes,12,Yes,No,Month-to-month,480.6,Yes
6069,Male,0,Yes,Yes,59,Yes,No,One year,4541.9,No
6070,Male,0,Yes,Yes,61,Yes,Yes,Two year,4976.15,No
6071,Male,0,Yes,Yes,72,Yes,Yes,Two year,7542.25,No
6072,Female,0,Yes,Yes,13,Yes,No,Month-to-month,251.25,No
6073,Female,0,Yes,Yes,64,Yes,Yes,One year,1595.5,No
6074,Male,0,Yes,No,1,No,No phone service,Month-to-month,23.45,Yes
6075,Female,0,No,No,10,Yes,No,One year,685.55,No
6076,Female,0,Yes,Yes,65,Yes,No,One year,3874.1,No
6077,Female,0,Yes,No,62,Yes,Yes,Two year,6891.4,No
6078,Female,0,Yes,No,55,Yes,Yes,One year,4916.95,No
6079,Female,0,Yes,No,25,Yes,Yes,Month-to-month,1373.0,No
6080,Male,0,No,No,1,No,No phone service,Month-to-month,29.7,Yes
6081,Male,0,No,No,1,Yes,No,Month-to-month,49.8,No
6082,Female,0,Yes,No,59,Yes,Yes,Month-to-month,6039.9,Yes
6083,Male,1,Yes,Yes,64,Yes,Yes,Two year,1548.65,No
6084,Male,0,Yes,No,36,Yes,Yes,Month-to-month,3440.25,No
6085,Female,0,No,No,3,Yes,Yes,Month-to-month,151.3,Yes
6086,Male,0,Yes,No,61,Yes,Yes,Two year,4226.7,No
6087,Male,0,No,Yes,26,No,No phone service,One year,1023.75,No
6088,Female,0,No,No,1,Yes,No,Month-to-month,55.4,Yes
6089,Female,1,Yes,No,1,Yes,Yes,Month-to-month,90.6,Yes
6090,Male,0,Yes,Yes,68,Yes,No,Two year,7074.4,No
6091,Male,1,Yes,No,2,Yes,Yes,Month-to-month,156.35,Yes
6092,Female,0,Yes,No,72,Yes,Yes,Two year,6849.75,No
6093,Female,0,Yes,No,71,No,No phone service,Two year,3263.6,No
6094,Male,0,No,No,57,Yes,No,Two year,1252.85,No
6095,Male,0,No,No,4,Yes,No,Month-to-month,67.55,No
6096,Female,1,No,No,1,Yes,No,Month-to-month,70.2,No
6097,Male,0,Yes,Yes,72,Yes,Yes,Two year,5750.0,No
6098,Male,0,Yes,Yes,21,Yes,Yes,One year,1549.75,No
6099,Female,0,Yes,Yes,71,Yes,Yes,Two year,1810.55,No
6100,Female,1,Yes,No,29,Yes,Yes,Month-to-month,2952.85,Yes
6101,Female,1,No,No,69,Yes,Yes,Two year,7467.55,No
6102,Female,0,Yes,No,64,Yes,Yes,Two year,5484.4,No
6103,Male,0,No,No,16,Yes,No,Month-to-month,294.9,No
6104,Female,0,No,No,4,Yes,Yes,One year,97.5,No
6105,Female,0,No,No,52,Yes,Yes,One year,5916.45,Yes
6106,Male,0,No,No,2,Yes,No,Month-to-month,113.35,Yes
6107,Male,0,No,No,1,Yes,No,Month-to-month,19.95,No
6108,Male,0,No,No,18,No,No phone service,Month-to-month,476.8,No
